# OpenSignals Text File Format
# {"CC:78:AB:62:C7:8F":{"sensor":["RAW"],"device name":"CC:78:AB:62:C7:8F","column":["nSeq","I1","I2","O1","O2","A2"],"sync interval":2,"time":"13:17:16","comments":"","device connection":"BLECC:78:AB:62:C7:8F","channels":[2],"date":"2022-04-28","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A2"],"resolution":[10],"special":[{}]}}
# EndOfHeader
0	0	0	0	0	493
1	0	0	0	0	492
2	0	0	0	0	508
3	0	0	0	0	436
4	0	0	0	0	475
5	0	0	0	0	739
6	0	0	0	0	900
7	0	0	0	0	444
8	0	0	0	0	321
9	0	0	0	0	391
10	0	0	0	0	471
11	0	0	0	0	490
12	0	0	0	0	499
13	0	0	0	0	512
14	0	0	0	0	510
15	0	0	0	0	511
0	0	0	0	0	510
1	0	0	0	0	522
2	0	0	0	0	516
3	0	0	0	0	524
4	0	0	0	0	526
5	0	0	0	0	521
6	0	0	0	0	538
7	0	0	0	0	543
8	0	0	0	0	542
9	0	0	0	0	550
10	0	0	0	0	561
11	0	0	0	0	571
12	0	0	0	0	561
13	0	0	0	0	589
14	0	0	0	0	571
15	0	0	0	0	552
0	0	0	0	0	523
1	0	0	0	0	501
2	0	0	0	0	457
3	0	0	0	0	455
4	0	0	0	0	436
5	0	0	0	0	445
6	0	0	0	0	450
7	0	0	0	0	457
8	0	0	0	0	464
9	0	0	0	0	473
10	0	0	0	0	487
11	0	0	0	0	483
12	0	0	0	0	473
13	0	0	0	0	488
14	0	0	0	0	492
15	0	0	0	0	496
0	0	0	0	0	492
1	0	0	0	0	498
2	0	0	0	0	507
3	0	0	0	0	508
4	0	0	0	0	518
5	0	0	0	0	515
6	0	0	0	0	507
7	0	0	0	0	510
8	0	0	0	0	508
9	0	0	0	0	516
10	0	0	0	0	522
11	0	0	0	0	519
12	0	0	0	0	522
13	0	0	0	0	517
14	0	0	0	0	517
15	0	0	0	0	516
0	0	0	0	0	513
1	0	0	0	0	520
2	0	0	0	0	513
3	0	0	0	0	521
4	0	0	0	0	509
5	0	0	0	0	523
6	0	0	0	0	519
7	0	0	0	0	522
8	0	0	0	0	520
9	0	0	0	0	534
10	0	0	0	0	537
11	0	0	0	0	544
12	0	0	0	0	553
13	0	0	0	0	539
14	0	0	0	0	535
15	0	0	0	0	508
0	0	0	0	0	509
1	0	0	0	0	487
2	0	0	0	0	492
3	0	0	0	0	495
4	0	0	0	0	493
5	0	0	0	0	500
6	0	0	0	0	506
7	0	0	0	0	428
8	0	0	0	0	499
9	0	0	0	0	766
10	0	0	0	0	891
11	0	0	0	0	435
12	0	0	0	0	332
13	0	0	0	0	418
14	0	0	0	0	466
15	0	0	0	0	468
0	0	0	0	0	504
1	0	0	0	0	497
2	0	0	0	0	495
3	0	0	0	0	508
4	0	0	0	0	502
5	0	0	0	0	510
6	0	0	0	0	510
7	0	0	0	0	521
8	0	0	0	0	518
9	0	0	0	0	525
10	0	0	0	0	533
11	0	0	0	0	539
12	0	0	0	0	536
13	0	0	0	0	551
14	0	0	0	0	556
15	0	0	0	0	561
0	0	0	0	0	548
1	0	0	0	0	579
2	0	0	0	0	575
3	0	0	0	0	560
4	0	0	0	0	531
5	0	0	0	0	501
6	0	0	0	0	471
7	0	0	0	0	455
8	0	0	0	0	449
9	0	0	0	0	447
10	0	0	0	0	464
11	0	0	0	0	462
12	0	0	0	0	475
13	0	0	0	0	472
14	0	0	0	0	486
15	0	0	0	0	485
0	0	0	0	0	487
1	0	0	0	0	488
2	0	0	0	0	486
3	0	0	0	0	496
4	0	0	0	0	495
5	0	0	0	0	486
6	0	0	0	0	494
7	0	0	0	0	498
8	0	0	0	0	502
9	0	0	0	0	513
10	0	0	0	0	512
11	0	0	0	0	515
12	0	0	0	0	518
13	0	0	0	0	501
14	0	0	0	0	512
15	0	0	0	0	511
0	0	0	0	0	520
1	0	0	0	0	513
2	0	0	0	0	517
3	0	0	0	0	518
4	0	0	0	0	517
5	0	0	0	0	522
6	0	0	0	0	513
7	0	0	0	0	518
8	0	0	0	0	526
9	0	0	0	0	512
10	0	0	0	0	522
11	0	0	0	0	526
12	0	0	0	0	511
13	0	0	0	0	515
14	0	0	0	0	515
15	0	0	0	0	517
0	0	0	0	0	516
1	0	0	0	0	522
2	0	0	0	0	519
3	0	0	0	0	513
4	0	0	0	0	511
5	0	0	0	0	515
6	0	0	0	0	516
7	0	0	0	0	513
8	0	0	0	0	532
9	0	0	0	0	525
10	0	0	0	0	503
11	0	0	0	0	514
12	0	0	0	0	523
13	0	0	0	0	513
14	0	0	0	0	525
15	0	0	0	0	534
0	0	0	0	0	531
1	0	0	0	0	549
2	0	0	0	0	556
3	0	0	0	0	538
4	0	0	0	0	513
5	0	0	0	0	506
6	0	0	0	0	488
7	0	0	0	0	491
8	0	0	0	0	501
9	0	0	0	0	489
10	0	0	0	0	496
11	0	0	0	0	501
12	0	0	0	0	447
13	0	0	0	0	445
14	0	0	0	0	649
15	0	0	0	0	908
0	0	0	0	0	604
1	0	0	0	0	328
2	0	0	0	0	383
3	0	0	0	0	443
4	0	0	0	0	479
5	0	0	0	0	480
6	0	0	0	0	493
7	0	0	0	0	499
8	0	0	0	0	507
9	0	0	0	0	515
10	0	0	0	0	501
11	0	0	0	0	507
12	0	0	0	0	508
13	0	0	0	0	512
14	0	0	0	0	518
15	0	0	0	0	525
0	0	0	0	0	533
1	0	0	0	0	538
2	0	0	0	0	531
3	0	0	0	0	551
4	0	0	0	0	553
5	0	0	0	0	571
6	0	0	0	0	568
7	0	0	0	0	575
8	0	0	0	0	576
9	0	0	0	0	553
10	0	0	0	0	527
11	0	0	0	0	490
12	0	0	0	0	455
13	0	0	0	0	459
14	0	0	0	0	455
15	0	0	0	0	459
0	0	0	0	0	460
1	0	0	0	0	463
2	0	0	0	0	470
3	0	0	0	0	478
4	0	0	0	0	476
5	0	0	0	0	483
6	0	0	0	0	480
7	0	0	0	0	492
8	0	0	0	0	497
9	0	0	0	0	494
10	0	0	0	0	495
11	0	0	0	0	495
12	0	0	0	0	500
13	0	0	0	0	502
14	0	0	0	0	513
15	0	0	0	0	499
0	0	0	0	0	510
1	0	0	0	0	513
2	0	0	0	0	512
3	0	0	0	0	497
4	0	0	0	0	507
5	0	0	0	0	524
6	0	0	0	0	506
7	0	0	0	0	512
8	0	0	0	0	504
9	0	0	0	0	524
10	0	0	0	0	513
11	0	0	0	0	524
12	0	0	0	0	525
13	0	0	0	0	500
14	0	0	0	0	520
15	0	0	0	0	518
0	0	0	0	0	519
1	0	0	0	0	514
2	0	0	0	0	514
3	0	0	0	0	531
4	0	0	0	0	508
5	0	0	0	0	533
6	0	0	0	0	518
7	0	0	0	0	527
8	0	0	0	0	531
9	0	0	0	0	551
10	0	0	0	0	542
11	0	0	0	0	543
12	0	0	0	0	521
13	0	0	0	0	513
14	0	0	0	0	496
15	0	0	0	0	483
0	0	0	0	0	512
1	0	0	0	0	497
2	0	0	0	0	490
3	0	0	0	0	498
4	0	0	0	0	483
5	0	0	0	0	437
6	0	0	0	0	605
7	0	0	0	0	924
8	0	0	0	0	605
9	0	0	0	0	312
10	0	0	0	0	348
11	0	0	0	0	456
12	0	0	0	0	496
13	0	0	0	0	501
14	0	0	0	0	501
15	0	0	0	0	508
0	0	0	0	0	512
1	0	0	0	0	519
2	0	0	0	0	518
3	0	0	0	0	525
4	0	0	0	0	519
5	0	0	0	0	534
6	0	0	0	0	535
7	0	0	0	0	538
8	0	0	0	0	523
9	0	0	0	0	541
10	0	0	0	0	558
11	0	0	0	0	562
12	0	0	0	0	564
13	0	0	0	0	571
14	0	0	0	0	585
15	0	0	0	0	582
0	0	0	0	0	568
1	0	0	0	0	555
2	0	0	0	0	508
3	0	0	0	0	481
4	0	0	0	0	451
5	0	0	0	0	446
6	0	0	0	0	437
7	0	0	0	0	436
8	0	0	0	0	451
9	0	0	0	0	455
10	0	0	0	0	456
11	0	0	0	0	473
12	0	0	0	0	470
13	0	0	0	0	473
14	0	0	0	0	482
15	0	0	0	0	483
0	0	0	0	0	496
1	0	0	0	0	487
2	0	0	0	0	487
3	0	0	0	0	496
4	0	0	0	0	506
5	0	0	0	0	505
6	0	0	0	0	503
7	0	0	0	0	508
8	0	0	0	0	504
9	0	0	0	0	511
10	0	0	0	0	506
11	0	0	0	0	508
12	0	0	0	0	519
13	0	0	0	0	517
14	0	0	0	0	519
15	0	0	0	0	519
0	0	0	0	0	512
1	0	0	0	0	512
2	0	0	0	0	515
3	0	0	0	0	510
4	0	0	0	0	510
5	0	0	0	0	512
6	0	0	0	0	515
7	0	0	0	0	519
8	0	0	0	0	524
9	0	0	0	0	518
10	0	0	0	0	522
11	0	0	0	0	519
12	0	0	0	0	560
13	0	0	0	0	547
14	0	0	0	0	552
15	0	0	0	0	530
0	0	0	0	0	515
1	0	0	0	0	512
2	0	0	0	0	502
3	0	0	0	0	492
4	0	0	0	0	493
5	0	0	0	0	499
6	0	0	0	0	479
7	0	0	0	0	497
8	0	0	0	0	445
9	0	0	0	0	566
10	0	0	0	0	851
11	0	0	0	0	765
12	0	0	0	0	340
13	0	0	0	0	337
14	0	0	0	0	446
15	0	0	0	0	485
0	0	0	0	0	489
1	0	0	0	0	483
2	0	0	0	0	494
3	0	0	0	0	500
4	0	0	0	0	507
5	0	0	0	0	517
6	0	0	0	0	526
7	0	0	0	0	539
8	0	0	0	0	520
9	0	0	0	0	511
10	0	0	0	0	526
11	0	0	0	0	519
12	0	0	0	0	524
13	0	0	0	0	536
14	0	0	0	0	538
15	0	0	0	0	559
0	0	0	0	0	563
1	0	0	0	0	576
2	0	0	0	0	571
3	0	0	0	0	577
4	0	0	0	0	540
5	0	0	0	0	526
6	0	0	0	0	479
7	0	0	0	0	486
8	0	0	0	0	448
9	0	0	0	0	447
10	0	0	0	0	486
11	0	0	0	0	463
12	0	0	0	0	454
13	0	0	0	0	478
14	0	0	0	0	465
15	0	0	0	0	508
0	0	0	0	0	482
1	0	0	0	0	482
2	0	0	0	0	491
3	0	0	0	0	489
4	0	0	0	0	507
5	0	0	0	0	507
6	0	0	0	0	509
7	0	0	0	0	509
8	0	0	0	0	517
9	0	0	0	0	510
10	0	0	0	0	511
11	0	0	0	0	520
12	0	0	0	0	514
13	0	0	0	0	516
14	0	0	0	0	529
15	0	0	0	0	505
0	0	0	0	0	485
1	0	0	0	0	527
2	0	0	0	0	525
3	0	0	0	0	511
4	0	0	0	0	532
5	0	0	0	0	520
6	0	0	0	0	520
7	0	0	0	0	524
8	0	0	0	0	532
9	0	0	0	0	561
10	0	0	0	0	524
11	0	0	0	0	537
12	0	0	0	0	528
13	0	0	0	0	511
14	0	0	0	0	503
15	0	0	0	0	514
0	0	0	0	0	504
1	0	0	0	0	501
2	0	0	0	0	496
3	0	0	0	0	502
4	0	0	0	0	472
5	0	0	0	0	460
6	0	0	0	0	656
7	0	0	0	0	898
8	0	0	0	0	593
9	0	0	0	0	276
10	0	0	0	0	327
11	0	0	0	0	463
12	0	0	0	0	505
13	0	0	0	0	496
14	0	0	0	0	509
15	0	0	0	0	522
0	0	0	0	0	504
1	0	0	0	0	515
2	0	0	0	0	537
3	0	0	0	0	519
4	0	0	0	0	536
5	0	0	0	0	501
6	0	0	0	0	506
7	0	0	0	0	510
8	0	0	0	0	500
9	0	0	0	0	563
10	0	0	0	0	559
11	0	0	0	0	543
12	0	0	0	0	560
13	0	0	0	0	545
14	0	0	0	0	585
15	0	0	0	0	581
0	0	0	0	0	592
1	0	0	0	0	483
2	0	0	0	0	521
3	0	0	0	0	422
4	0	0	0	0	468
5	0	0	0	0	449
6	0	0	0	0	406
7	0	0	0	0	427
8	0	0	0	0	447
9	0	0	0	0	502
10	0	0	0	0	453
11	0	0	0	0	487
12	0	0	0	0	471
