# OpenSignals Text File Format
# {"CC:78:AB:62:C7:8F":{"sensor":["RAW"],"device name":"CC:78:AB:62:C7:8F","column":["nSeq","I1","I2","O1","O2","A2"],"sync interval":2,"time":"13:11:14","comments":"","device connection":"BLECC:78:AB:62:C7:8F","channels":[2],"date":"2022-04-28","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A2"],"resolution":[10],"special":[{}]}}
# EndOfHeader
0	0	0	1	0	583
1	0	0	1	0	572
2	0	0	1	0	527
3	0	0	1	0	489
4	0	0	1	0	457
5	0	0	1	0	447
6	0	0	1	0	444
7	0	0	1	0	445
8	0	0	0	0	451
9	0	0	0	0	455
10	0	0	0	0	463
11	0	0	0	0	467
12	0	0	0	0	467
13	0	0	0	0	482
14	0	0	0	0	481
15	0	0	0	0	489
0	0	0	0	0	485
1	0	0	0	0	491
2	0	0	0	0	492
3	0	0	0	0	498
4	0	0	0	0	499
5	0	0	0	0	499
6	0	0	0	0	503
7	0	0	0	0	513
8	0	0	0	0	507
9	0	0	0	0	509
10	0	0	0	0	507
11	0	0	0	0	512
12	0	0	0	0	515
13	0	0	0	0	512
14	0	0	0	0	515
15	0	0	0	0	512
0	0	0	0	0	519
1	0	0	0	0	514
2	0	0	0	0	519
3	0	0	0	0	527
4	0	0	0	0	525
5	0	0	0	0	529
6	0	0	0	0	539
7	0	0	0	0	550
8	0	0	0	0	549
9	0	0	0	0	544
10	0	0	0	0	535
11	0	0	0	0	512
12	0	0	0	0	497
13	0	0	0	0	496
14	0	0	0	0	496
15	0	0	0	0	488
0	0	0	0	0	500
1	0	0	0	0	504
2	0	0	0	0	503
3	0	0	0	0	453
4	0	0	0	0	520
5	0	0	0	0	821
6	0	0	0	0	899
7	0	0	0	0	336
8	0	0	0	0	284
9	0	0	0	0	404
10	0	0	0	0	474
11	0	0	0	0	493
12	0	0	0	0	500
13	0	0	0	0	503
14	0	0	0	0	508
15	0	0	0	0	515
0	0	0	0	0	517
1	0	0	0	0	520
2	0	0	0	0	519
3	0	0	0	0	519
4	0	0	0	0	528
5	0	0	0	0	531
6	0	0	0	0	534
7	0	0	0	0	537
8	0	0	0	0	542
9	0	0	0	0	553
10	0	0	0	0	556
11	0	0	0	0	568
12	0	0	0	0	579
13	0	0	0	0	583
14	0	0	0	0	594
15	0	0	0	0	583
0	0	0	0	0	554
1	0	0	0	0	512
2	0	0	0	0	484
3	0	0	0	0	446
4	0	0	0	0	441
5	0	0	0	0	433
6	0	0	0	0	445
7	0	0	0	0	448
8	0	0	0	0	461
9	0	0	0	0	461
10	0	0	0	0	469
11	0	0	0	0	470
12	0	0	0	0	470
13	0	0	0	0	479
14	0	0	0	0	492
15	0	0	0	0	489
0	0	0	0	0	489
1	0	0	0	0	495
2	0	0	0	0	497
3	0	0	0	0	493
4	0	0	0	0	497
5	0	0	0	0	508
6	0	0	0	0	502
7	0	0	0	0	509
8	0	0	0	0	508
