# OpenSignals Text File Format
# {"CC:78:AB:62:C7:8F":{"sensor":["RAW"],"device name":"CC:78:AB:62:C7:8F","column":["nSeq","I1","I2","O1","O2","A2"],"sync interval":2,"time":"13:14:21","comments":"","device connection":"BLECC:78:AB:62:C7:8F","channels":[2],"date":"2022-04-28","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A2"],"resolution":[10],"special":[{}]}}
# EndOfHeader
0	0	0	0	0	516
1	0	0	0	0	524
2	0	0	0	0	517
3	0	0	0	0	515
4	0	0	0	0	515
5	0	0	0	0	527
6	0	0	0	0	535
7	0	0	0	0	532
8	0	0	0	0	531
9	0	0	0	0	533
10	0	0	0	0	542
11	0	0	0	0	544
12	0	0	0	0	552
13	0	0	0	0	562
14	0	0	0	0	578
15	0	0	0	0	585
0	0	0	0	0	588
1	0	0	0	0	573
2	0	0	0	0	545
3	0	0	0	0	510
4	0	0	0	0	471
5	0	0	0	0	451
6	0	0	0	0	440
7	0	0	0	0	434
8	0	0	0	0	448
9	0	0	0	0	457
10	0	0	0	0	455
11	0	0	0	0	462
12	0	0	0	0	469
13	0	0	0	0	482
14	0	0	0	0	483
15	0	0	0	0	490
0	0	0	0	0	481
1	0	0	0	0	480
2	0	0	0	0	502
3	0	0	0	0	510
4	0	0	0	0	496
5	0	0	0	0	503
6	0	0	0	0	507
7	0	0	0	0	504
8	0	0	0	0	504
9	0	0	0	0	512
10	0	0	0	0	513
11	0	0	0	0	509
12	0	0	0	0	509
13	0	0	0	0	511
14	0	0	0	0	516
15	0	0	0	0	516
0	0	0	0	0	517
1	0	0	0	0	517
2	0	0	0	0	526
3	0	0	0	0	519
4	0	0	0	0	526
5	0	0	0	0	535
6	0	0	0	0	546
7	0	0	0	0	535
8	0	0	0	0	538
9	0	0	0	0	536
10	0	0	0	0	516
11	0	0	0	0	495
12	0	0	0	0	503
13	0	0	0	0	501
14	0	0	0	0	496
15	0	0	0	0	497
0	0	0	0	0	504
1	0	0	0	0	499
2	0	0	0	0	455
3	0	0	0	0	536
4	0	0	0	0	812
5	0	0	0	0	865
6	0	0	0	0	343
7	0	0	0	0	319
8	0	0	0	0	426
9	0	0	0	0	478
10	0	0	0	0	485
11	0	0	0	0	498
12	0	0	0	0	499
13	0	0	0	0	514
14	0	0	0	0	509
15	0	0	0	0	513
0	0	0	0	0	514
1	0	0	0	0	521
2	0	0	0	0	523
3	0	0	0	0	525
4	0	0	0	0	522
5	0	0	0	0	529
6	0	0	0	0	534
7	0	0	0	0	543
8	0	0	0	0	543
9	0	0	0	0	551
10	0	0	0	0	565
11	0	0	0	0	577
12	0	0	0	0	583
13	0	0	0	0	585
14	0	0	0	0	575
15	0	0	0	0	551
0	0	0	0	0	504
1	0	0	0	0	479
2	0	0	0	0	457
